selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,mil_kmpl,engine_cc,max_power_new,No_of_years
400000,70000,Petrol,Individual,Manual,Second Owner,5.0,4000,19.1,1197.0,85.8,9
120000,60000,Petrol,Individual,Manual,Third Owner,5.0,4400,18.6,1199.0,79.4,11
645000,10000,Petrol,Individual,Automatic,First Owner,5.0,3500,20.3,1199.0,84.0,5
81000,80000,Petrol,Individual,Manual,First Owner,4.0,2500,16.1,796.0,37.0,17
1300000,30000,Diesel,Individual,Manual,First Owner,5.0,1750,25.6,1498.0,97.9,6
1250000,33000,Diesel,Individual,Manual,First Owner,5.0,1750,25.6,1498.0,97.9,6
535000,90000,Petrol,Individual,Manual,Third Owner,7.0,4000,16.02,1373.0,93.7,10
555000,80100,Diesel,Individual,Manual,Second Owner,5.0,2250,19.01,1461.0,108.5,9
725000,120000,Petrol,Individual,Manual,First Owner,5.0,4600,17.4,1497.0,117.3,9
229999,40000,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3,7
800000,160000,Diesel,Individual,Manual,Second Owner,8.0,3600,12.99,2494.0,100.6,10
409999,47000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04,6
1210000,25000,Diesel,Individual,Manual,First Owner,5.0,2750,21.38,1396.0,88.7,5
400000,26000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
520000,29000,Diesel,Individual,Manual,First Owner,5.0,19024,24.0,1186.0,73.97,5
650000,50000,Petrol,Individual,Automatic,First Owner,5.0,4000,21.4,1197.0,83.1,7
325000,58000,Petrol,Individual,Manual,Third Owner,5.0,4500,16.1,1298.0,88.2,12
420000,120000,Petrol,Individual,Automatic,First Owner,5.0,4000,17.4,1197.0,85.8,11
400000,50000,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8,9
254999,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,17.0,1197.0,80.0,13
65000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4500,17.3,993.0,60.0,20
351000,36000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04,6
404000,120000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0,16
185000,185000,Diesel,Individual,Manual,Third Owner,5.0,2000,21.1,1248.0,73.9,12
250000,50000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1,12
60000,100000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4500,17.3,993.0,60.0,21
500000,50000,Petrol,Individual,Manual,Second Owner,5.0,4200,17.1,1591.0,121.3,10
85000,80000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.2,998.0,67.1,16
85000,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3000,19.7,796.0,46.3,18
265000,90000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,2000,19.3,1248.0,73.9,12
130000,162000,Petrol,Individual,Manual,Second Owner,5.0,3500,19.0,998.0,66.1,13
480000,110000,Diesel,Individual,Manual,Third Owner,7.0,1750,20.77,1248.0,88.76,10
170000,120000,Diesel,Individual,Manual,Third Owner,5.0,2000,17.8,1248.0,75.0,15
275000,45000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1,12
89000,90000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,998.0,67.1,18
170000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.0,1399.0,68.0,13
1090000,16500,Petrol,Dealer,Manual,First Owner,5.0,3500,17.0,1197.0,110.0,4
1100000,67000,Diesel,Individual,Automatic,First Owner,5.0,2750,17.01,1582.0,126.2,6
610000,52000,Petrol,Dealer,Manual,First Owner,5.0,4200,22.0,1197.0,81.8,5
335000,40000,Petrol,Dealer,Manual,First Owner,5.0,4000,20.63,1198.0,67.0,7
434999,40000,Petrol,Dealer,Manual,First Owner,5.0,4000,18.9,1197.0,82.0,8
3000000,35000,Diesel,Individual,Manual,First Owner,7.0,2600,14.24,2755.0,174.5,5
390000,13000,Petrol,Dealer,Manual,First Owner,5.0,4386,20.71,799.0,53.26,5
325000,40000,Petrol,Dealer,Manual,First Owner,5.0,4500,18.5,1198.0,86.8,11
640000,10000,Petrol,Dealer,Manual,First Owner,5.0,3750,17.0,1198.0,73.75,4
450000,9000,Petrol,Dealer,Manual,First Owner,5.0,4000,16.95,1498.0,97.7,11
400000,70000,Diesel,Dealer,Manual,Second Owner,5.0,2400,23.59,1364.0,67.06,10
215000,60000,Petrol,Dealer,Manual,First Owner,5.0,4000,20.36,1197.0,78.9,14
570000,40000,Diesel,Dealer,Manual,First Owner,5.0,1900,20.45,1461.0,83.8,9
680000,93000,Diesel,Dealer,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,11
325000,80000,Diesel,Individual,Manual,Fourth & Above Owner,7.0,3400,12.8,2494.0,102.0,15
150000,50000,Petrol,Individual,Manual,Second Owner,5.0,2700,15.64,1193.0,64.08,12
690000,68000,Petrol,Dealer,Automatic,First Owner,5.0,4700,14.5,1797.0,147.5,10
1550000,25000,Diesel,Individual,Automatic,First Owner,5.0,2800,14.84,2143.0,170.0,10
64000,18000,Petrol,Dealer,Manual,First Owner,4.0,4000,25.4,624.0,37.5,11
250000,120000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1,10
65000,35000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,998.0,67.1,18
550000,60000,Diesel,Individual,Manual,Second Owner,5.0,2000,26.59,1248.0,74.0,7
140000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,20.36,1197.0,78.9,13
300000,30000,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3,7
800000,70000,Petrol,Individual,Automatic,First Owner,5.0,5300,16.34,1798.0,189.3,7
2625000,9000,Diesel,Dealer,Automatic,First Owner,5.0,2500,13.6,1999.0,177.0,6
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56,4
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0,6
503000,110000,Diesel,Individual,Manual,First Owner,7.0,3000,14.1,2179.0,147.94,8
3800000,20000,Diesel,Individual,Automatic,First Owner,5.0,400,18.0,1969.0,190.0,4
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7,7
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3500,21.79,998.0,67.05,10
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,2000,27.39,1248.0,74.0,5
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7,7
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6,10
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8,4
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3000,16.78,1496.0,88.73,6
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8,5
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,19024,24.0,1186.0,73.97,6
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0,4
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0,4
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76,4
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,3800,14.3,1598.0,103.5,7
2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,2750,16.8,1984.0,150.0,5
150000,106000,Petrol,Individual,Manual,Third Owner,5.0,4000,20.36,1197.0,78.9,13
500000,120000,Petrol,Individual,Automatic,Second Owner,5.0,4200,11.1,2354.0,158.8,14
480000,90000,Diesel,Individual,Manual,First Owner,5.0,2000,26.59,1248.0,74.0,8
535000,70000,Diesel,Individual,Manual,Third Owner,5.0,2750,22.32,1582.0,126.32,9
250000,240000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0,18
300000,100000,Diesel,Individual,Manual,Second Owner,5.0,1750,21.5,1248.0,88.8,11
340000,214000,Petrol,Individual,Manual,Second Owner,5.0,3000,13.9,1599.0,103.2,14
340000,214000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.8,1493.0,110.0,14
240000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,7
1085000,1000,Petrol,Individual,Automatic,First Owner,5.0,4600,18.0,1497.0,117.6,5
750000,19000,Diesel,Individual,Automatic,First Owner,5.0,2000,28.4,1248.0,74.02,6
95000,265000,Diesel,Individual,Manual,Second Owner,5.0,2500,17.0,1405.0,70.0,11
409999,35000,CNG,Individual,Manual,First Owner,5.0,3000,20.88,1196.0,61.7,3
215000,80000,Petrol,Individual,Manual,Second Owner,5.0,3500,23.95,998.0,67.05,9
1290000,50000,Diesel,Individual,Automatic,First Owner,7.0,2800,16.0,2179.0,140.0,7
150000,80000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,13
219000,50000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,10
325000,100000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,5
260000,120000,Petrol,Individual,Manual,Second Owner,5.0,3000,15.1,1196.0,73.0,10
2625000,9000,Diesel,Dealer,Automatic,First Owner,5.0,2500,13.6,1999.0,177.0,6
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56,4
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0,6
503000,110000,Diesel,Individual,Manual,First Owner,7.0,3000,14.1,2179.0,147.94,8
3800000,20000,Diesel,Individual,Automatic,First Owner,5.0,400,18.0,1969.0,190.0,4
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7,7
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3500,21.79,998.0,67.05,10
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,2000,27.39,1248.0,74.0,5
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7,7
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6,10
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8,4
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3000,16.78,1496.0,88.73,6
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8,5
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,19024,24.0,1186.0,73.97,6
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0,4
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0,4
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76,4
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,3800,14.3,1598.0,103.5,7
2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,2750,16.8,1984.0,150.0,5
700000,40000,Diesel,Individual,Automatic,First Owner,5.0,1750,23.8,1498.0,78.9,4
950000,45000,Diesel,Individual,Manual,First Owner,5.0,2750,21.38,1396.0,88.7,6
160000,80000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,13
409999,135000,Diesel,Individual,Manual,Second Owner,5.0,2500,24.4,1120.0,71.01,8
840000,120000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.99,2494.0,100.6,8
450000,67000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.1,10
900000,50000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,6
570000,134000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.8,2494.0,102.0,15
254999,110000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.08,1461.0,63.1,12
130000,40000,Petrol,Individual,Manual,First Owner,4.0,2500,16.1,796.0,37.0,14
530000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.4,1248.0,74.0,10
520000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.14,1498.0,88.8,8
229999,170000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.0,1461.0,64.1,12
81000,80000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0,19
600000,47000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0,7
409999,93000,Petrol,Individual,Manual,First Owner,5.0,11375,19.1,1197.0,81.86,8
120000,70000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0,13
320000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04,9
292000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.05,8
390000,80000,Diesel,Individual,Manual,First Owner,7.0,2700,13.93,2179.0,138.03,11
550000,44000,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8,7
385000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04,9
800000,25000,Petrol,Individual,Manual,First Owner,5.0,4850,15.29,1591.0,121.3,7
675000,10000,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8,4
1525000,50000,Diesel,Individual,Manual,First Owner,7.0,2500,17.6,2179.0,153.86,5
950000,30000,Diesel,Individual,Manual,First Owner,5.0,3250,23.0,1498.0,98.96,5
610000,50000,Diesel,Individual,Manual,Second Owner,5.0,21966,21.19,1396.0,88.73,8
525000,120000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73,11
700000,40000,Diesel,Individual,Automatic,First Owner,5.0,1750,23.8,1498.0,78.9,4
375000,80000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,8
580000,90000,Diesel,Individual,Manual,First Owner,5.0,1900,20.45,1461.0,83.8,8
434999,50000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.4,1197.0,83.11,8
350000,2136,Petrol,Individual,Manual,First Owner,5.0,4250,22.5,999.0,67.0,3
730000,250000,Diesel,Individual,Manual,First Owner,7.0,3400,12.99,2494.0,100.0,11
600000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,8
1050000,120000,Diesel,Individual,Manual,First Owner,7.0,3400,12.99,2494.0,100.6,8
735000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0,6
1050000,18000,Diesel,Dealer,Manual,First Owner,5.0,1750,19.6,1461.0,108.45,5
420000,110000,Diesel,Individual,Manual,Second Owner,7.0,1750,18.2,1248.0,73.74,7
800000,60000,Diesel,Individual,Manual,First Owner,5.0,1750,23.65,1248.0,88.5,6
2000000,60000,Diesel,Individual,Automatic,First Owner,7.0,3200,12.55,2982.0,168.5,8
600000,147000,Diesel,Individual,Manual,Second Owner,5.0,2000,26.59,1248.0,74.0,7
1900000,130000,Diesel,Individual,Automatic,First Owner,7.0,3200,12.55,2982.0,168.5,8
500000,99500,Diesel,Individual,Manual,Third Owner,7.0,2000,11.5,1991.0,147.9,12
200000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,17.0,1405.0,71.0,12
370000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,19.49,1198.0,67.04,7
260000,110000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.2,1493.0,110.0,13
280000,100000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0,7
610000,21000,Petrol,Individual,Manual,First Owner,7.0,4000,16.02,1373.0,93.7,9
300000,60000,Diesel,Individual,Manual,Second Owner,5.0,2750,23.5,1498.0,90.0,10
140000,40000,Diesel,Individual,Manual,First Owner,5.0,3000,16.6,1405.0,70.0,13
229999,50000,Petrol,Individual,Manual,First Owner,5.0,9904,19.81,1086.0,68.05,15
200000,65000,Petrol,Individual,Manual,Second Owner,5.0,3500,19.0,998.0,66.1,13
200000,80000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,998.0,67.1,12
560000,119000,Diesel,Individual,Manual,First Owner,5.0,2750,23.9,1582.0,126.2,8
750000,80000,Diesel,Individual,Manual,First Owner,7.0,1750,24.52,1248.0,88.5,7
585000,90000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0,6
760000,20000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.4,7
430000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,25.2,1248.0,74.0,9
480000,44665,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0,3
643000,10000,Diesel,Individual,Manual,First Owner,5.0,2750,20.8,1493.0,113.4,4
500000,60000,Petrol,Individual,Manual,First Owner,5.0,11375,20.14,1197.0,81.86,5
425000,22000,Petrol,Individual,Manual,First Owner,5.0,4500,18.5,1198.0,86.8,7
250000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,9
285000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,27.62,793.0,47.0,7
160000,123000,Petrol,Individual,Manual,Third Owner,5.0,4000,17.5,1298.0,85.8,15
250000,70000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.54,1598.0,103.6,12
170000,70000,Petrol,Individual,Manual,Second Owner,5.0,4400,18.6,1199.0,79.4,10
409999,45000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.06,10
400000,40000,Petrol,Individual,Automatic,First Owner,5.0,4000,18.9,1197.0,82.0,8
700000,30000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,4
350000,90000,Petrol,Individual,Automatic,First Owner,5.0,4300,12.9,1799.0,130.0,16
660000,34000,Petrol,Individual,Manual,Second Owner,7.0,4000,17.5,1373.0,91.1,7
268000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3,6
270000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,7
300000,50000,Diesel,Individual,Manual,First Owner,5.0,1750,25.44,936.0,57.6,10
450000,90000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
220000,70000,Diesel,Individual,Manual,Second Owner,5.0,1750,25.44,936.0,57.6,11
250000,146000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.0,14
300000,85000,Petrol,Individual,Manual,Second Owner,5.0,4000,15.6,1196.0,70.0,11
88000,201850,Diesel,Individual,Manual,Second Owner,5.0,2500,17.88,1396.0,52.8,14
561000,30000,Diesel,Individual,Manual,First Owner,5.0,2000,26.59,1248.0,74.0,7
755000,15000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,5
235000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64,6
165000,90000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,12
190000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9,15
110000,50000,Diesel,Individual,Manual,First Owner,5.0,2500,17.2,1396.0,53.5,12
320000,80000,Diesel,Individual,Manual,Second Owner,8.0,1500,13.6,2523.0,63.0,11
540000,38000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,7
180000,60000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2,10
270000,100000,Petrol,Individual,Manual,Third Owner,7.0,3000,15.37,1196.0,73.0,7
450000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,17.5,1197.0,85.8,11
450000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,19.1,1197.0,85.8,9
200000,50000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,76.8,8
425000,42000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
400000,30000,Petrol,Individual,Manual,First Owner,5.0,5000,18.2,1199.0,82.4,7
125000,60000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3,14
1600000,14000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0,5
900000,22000,Petrol,Individual,Manual,First Owner,5.0,4600,17.4,1497.0,117.3,8
450000,90000,Diesel,Individual,Manual,First Owner,5.0,2500,20.54,1598.0,103.6,11
210000,46000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,12
801000,20000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,5
317000,15000,Diesel,Individual,Manual,First Owner,7.0,2500,15.42,1405.0,70.0,9
600000,40000,Petrol,Individual,Manual,Second Owner,7.0,4000,16.02,1373.0,93.7,8
330000,30000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.5,1197.0,82.85,9
320000,15000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,6
120000,110000,Petrol,Individual,Manual,Second Owner,5.0,3200,15.3,1341.0,83.0,16
130000,70000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,14
220000,80000,Petrol,Individual,Manual,First Owner,5.0,5000,18.2,1199.0,82.4,8
340000,110000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7,8
200000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.68,1399.0,67.0,10
140000,50000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,21
1000000,190000,Diesel,Individual,Manual,First Owner,8.0,3600,12.99,2494.0,100.6,10
495000,100000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0,13
236000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,8
390000,40000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04,8
275000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9,14
503000,110000,Diesel,Individual,Manual,First Owner,7.0,3000,14.1,2179.0,147.94,8
775000,32000,Diesel,Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,6
1800000,30000,Diesel,Individual,Automatic,First Owner,7.0,3400,11.36,2755.0,171.5,7
850000,58000,Diesel,Individual,Manual,First Owner,5.0,2750,19.67,1582.0,126.2,7
750000,5000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,5
570000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,5
580000,32000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86,5
484999,30000,Petrol,Individual,Manual,First Owner,5.0,4800,18.7,1199.0,88.7,7
700000,43000,Petrol,Dealer,Manual,First Owner,7.0,4600,15.4,1497.0,117.3,6
415000,60000,Petrol,Dealer,Manual,First Owner,5.0,14415,17.7,1497.0,113.42,11
325000,50000,Petrol,Individual,Automatic,First Owner,5.0,4400,19.34,1198.0,76.0,8
550000,14200,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8,5
300000,10000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2,6
217000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64,5
700000,19100,Petrol,Individual,Manual,First Owner,5.0,4250,19.0,1194.0,94.68,5
466000,25000,Petrol,Individual,Automatic,Fourth & Above Owner,5.0,4500,20.3,1086.0,68.0,4
484999,54000,Diesel,Dealer,Manual,First Owner,5.0,3250,23.0,1498.0,98.96,9
670000,35000,Diesel,Individual,Manual,First Owner,5.0,2000,22.71,1461.0,84.8,5
500000,20000,Petrol,Individual,Manual,Second Owner,5.0,11375,18.9,1197.0,81.86,5
675000,52000,Diesel,Individual,Manual,First Owner,5.0,1750,23.65,1248.0,88.5,7
220000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,23.0,1396.0,90.0,12
1650000,50000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0,6
630000,120000,Diesel,Individual,Manual,Second Owner,7.0,1750,20.77,1248.0,88.8,10
250000,90000,Diesel,Individual,Manual,Second Owner,5.0,3000,18.8,1248.0,90.0,13
120000,120000,Petrol,Individual,Manual,Third Owner,5.0,3500,18.9,998.0,67.1,19
